HD106116  5680  15 4.39 0.03 0.91 0.02  0.14 0.01 253 34 0.968 4.38  1.042 0.027 4.78 no
HD106275  5059  45 4.47 0.09 0.67 0.12 -0.09 0.03 254 34 0.718 4.51  0.357 0.023 6.12 no
HD107148  5805  25 4.40 0.02 0.93 0.03  0.31 0.02 255 33 1.072 4.33  1.366 0.045 4.46 yes
HD108147  6260  29 4.47 0.03 1.30 0.03  0.18 0.02 246 35 1.262 4.41  1.871 0.023 4.06 yes
HD108309  5775  14 4.23 0.03 1.08 0.01  0.12 0.01 252 35 1.030 4.18  1.880 0.017 4.12 no
HD109200  5134  38 4.51 0.06 0.68 0.10 -0.31 0.02 257 33 0.698 4.52  0.360 0.009 6.09 no
HD109409  5886  26 4.16 0.03 1.24 0.02  0.33 0.02 258 35 1.283 4.05  3.284 0.019 3.50 no
HD109423  5074  47 4.44 0.07 0.87 0.10 -0.07 0.03 257 33 0.846 4.68  0.291 0.032 6.34 no
HD110619  5613  15 4.51 0.02 0.83 0.03 -0.41 0.01 255 33 0.819 4.54  0.581 0.023 5.43 no
HD111031  5801  22 4.39 0.03 1.05 0.02  0.27 0.02 258 35 1.061 4.32  1.383 0.025 4.45 no
HD111232  5460  21 4.43 0.03 0.62 0.04 -0.43 0.02 257 33 0.712 4.36  0.683 0.020 5.29 yes
HD112540  5523  22 4.52 0.03 0.74 0.04 -0.17 0.02 260 33 0.848 4.49  0.627 0.022 5.36 no
HD114386  4910 106 4.39 0.21 0.19 0.61 -0.07 0.07 239 27 0.697 4.57  0.269 0.032 6.49 yes
HD114613  5729  17 3.97 0.02 1.18 0.02  0.19 0.01 254 35 1.364 3.95  4.057 0.014 3.29 no
HD114729  5844  12 4.19 0.02 1.23 0.01 -0.28 0.01 252 35 0.945 4.10  2.156 0.029 3.96 yes
HD114747  5172  57 4.44 0.11 0.98 0.12  0.21 0.04 251 36 0.845 4.54  0.423 0.026 5.90 no
HD114783  5133  54 4.42 0.10 0.88 0.12  0.03 0.04 259 35 0.788 4.54  0.386 0.019 6.01 yes
HD114853  5705  14 4.44 0.02 0.92 0.02 -0.23 0.01 255 33 0.879 4.43  0.856 0.018 4.99 no
HD115585  5711  29 4.27 0.05 1.14 0.03  0.35 0.02 256 34 1.059 4.20  1.697 0.026 4.24 no
HD115617  5558  19 4.36 0.03 0.81 0.03 -0.02 0.01 253 35 0.876 4.41  0.804 0.005 5.09 no
HD115674  5649  20 4.48 0.03 0.85 0.03 -0.17 0.01 257 35 0.899 4.51  0.700 0.019 5.22 no
HD116858  4990  60 4.52 0.10 0.77 0.15 -0.21 0.03 254 33 0.687 4.56  0.290 0.035 6.36 no
HD116920  5015  45 4.46 0.08 0.68 0.14 -0.23 0.04 252 33 0.729 4.61  0.281 0.027 6.40 no
HD117105  5889  14 4.41 0.02 1.13 0.02 -0.29 0.01 252 35 0.922 4.30  1.379 0.031 4.44 no
HD117207  5667  21 4.32 0.04 1.01 0.02  0.22 0.02 253 35 0.984 4.33  1.158 0.026 4.67 yes
HD117618  5990  13 4.41 0.02 1.13 0.01  0.03 0.01 254 33 1.077 4.33  1.587 0.031 4.27 yes
HD119638  6069  16 4.42 0.03 1.22 0.02 -0.15 0.01 257 35 1.042 4.38  1.463 0.023 4.35 no
HD119782  5160  34 4.44 0.06 0.79 0.07 -0.07 0.02 249 34 0.738 4.47  0.440 0.034 5.86 no
HD121504  6022  11 4.49 0.03 1.12 0.01  0.14 0.01 246 35 1.130 4.38  1.531 0.035 4.30 yes
HD122862  5982  13 4.23 0.02 1.29 0.01 -0.12 0.01 252 35 1.065 4.11  2.606 0.014 3.73 no
HD123265  5338  44 4.29 0.07 0.85 0.08  0.19 0.03 254 35 0.854 4.44  0.614 0.039 5.44 no
HD124106  5106  39 4.49 0.08 0.80 0.09 -0.17 0.03 256 33 0.727 4.54  0.354 0.028 6.11 no
HD124292  5443  22 4.37 0.04 0.77 0.03 -0.13 0.02 252 36 0.799 4.41  0.671 0.020 5.31 no
HD124364  5584  14 4.48 0.02 0.83 0.02 -0.27 0.01 253 33 0.885 4.56  0.580 0.035 5.44 no
HD125072  5007 103 4.56 0.20 1.04 0.28  0.18 0.07 253 36 0.824 4.62  0.305 0.008 6.29 no
HD125184  5680  30 4.10 0.05 1.13 0.03  0.27 0.03 255 35 1.047 4.05  2.364 0.029 3.89 no
HD125455  5162  41 4.52 0.07 0.70 0.10 -0.18 0.02 256 34 0.731 4.52  0.389 0.020 5.99 no
HD125881  6036  17 4.49 0.03 1.10 0.02  0.06 0.01 257 35 1.126 4.44  1.334 0.027 4.45 no
HD126525  5638  13 4.37 0.02 0.90 0.01 -0.10 0.01 252 35 0.877 4.39  0.899 0.031 4.95 no
HD128674  5551  15 4.50 0.04 0.71 0.02 -0.38 0.01 253 31 0.759 4.39  0.727 0.023 5.20 no
HD129642  5026  76 4.49 0.15 0.69 0.25 -0.06 0.04 257 33 0.703 4.48  0.363 0.029 6.12 no
HD130322  5365  29 4.37 0.05 0.90 0.04 -0.02 0.02 254 35 0.876 4.56  0.491 0.039 5.67 yes
HD130930  5027  61 4.45 0.12 0.50 0.23  0.01 0.03 252 33 0.703 4.45  0.397 0.044 6.02 no
HD130992  4898  75 4.54 0.15 0.71 0.24 -0.13 0.06 256 34 0.777 4.68  0.231 0.015 6.66 no
HD132648  5418  16 4.49 0.03 0.69 0.04 -0.37 0.01 254 34 0.741 4.47  0.531 0.023 5.57 no
HD134060  5966  14 4.43 0.03 1.10 0.01  0.14 0.01 253 35 1.095 4.38  1.444 0.016 4.38 no
HD134606  5633  28 4.38 0.05 1.00 0.03  0.27 0.02 254 36 0.983 4.33  1.120 0.017 4.71 no
HD134664  5865  19 4.52 0.02 0.99 0.02  0.10 0.01 253 35 1.084 4.50  1.013 0.039 4.78 no
HD134985  5090  89 4.44 0.11 0.10 0.21 -0.60 0.05 195 20 0.524 4.43  0.325 0.052 6.21 no
HD134987  5740  23 4.30 0.04 1.08 0.02  0.25 0.02 256 35 1.030 4.28  1.429 0.022 4.42 yes
HD136352  5664  14 4.39 0.02 0.90 0.02 -0.34 0.01 253 32 0.810 4.32  0.993 0.010 4.83 no
HD136713  4994  74 4.45 0.14 0.94 0.20  0.07 0.05 258 35 0.740 4.56  0.313 0.027 6.28 no
HD136894  5412  22 4.36 0.03 0.75 0.04 -0.10 0.02 257 34 0.791 4.37  0.708 0.030 5.26 no
HD137303  4756  63 4.51 0.15 0.40 0.36 -0.35 0.04 256 30 0.511 4.50  0.205 0.033 6.88 no
HD137388  5240  53 4.42 0.11 0.93 0.10  0.18 0.03 255 35 0.863 4.54  0.458 0.063 5.79 no
HD138549  5582  19 4.44 0.03 0.87 0.03  0.00 0.01 254 35 0.999 4.59  0.622 0.031 5.36 no
HD140901  5610  21 4.46 0.03 0.90 0.02  0.09 0.01 255 35 0.948 4.47  0.790 0.010 5.09 no
HD141937  5893  18 4.45 0.03 1.00 0.02  0.13 0.01 253 35 1.073 4.44  1.157 0.031 4.63 yes
HD142022A 5508  32 4.35 0.05 0.83 0.04  0.19 0.03 255 34 0.907 4.34  0.942 0.021 4.93 yes
HD142709  4728  65 4.44 0.18 0.84 0.22 -0.35 0.03 252 30 0.720 4.77  0.151 0.013 7.23 no
HD143114  5775  18 4.39 0.02 0.92 0.03 -0.41 0.01 254 35 0.836 4.26  1.262 0.029 4.55 no
HD143295  4987  55 4.43 0.10 0.89 0.14 -0.03 0.04 254 32 0.814 4.66  0.269 0.039 6.44 no
HD144411  4852  48 4.39 0.10 0.05 0.71 -0.32 0.02 194 16 0.735 4.71  0.195 0.052 6.87 no
HD144497  5022  58 4.50 0.11 0.82 0.15 -0.12 0.04 256 34 0.722 4.56  0.312 0.045 6.28 no
HD144585  5914  22 4.35 0.02 1.15 0.02  0.33 0.02 257 34 1.204 4.24  2.027 0.025 4.02 no
HD144628  5085  34 4.51 0.06 0.55 0.10 -0.41 0.02 254 32 0.686 4.59  0.294 0.011 6.32 no
HD145598  5417  21 4.48 0.03 0.59 0.06 -0.78 0.02 249 31 0.622 4.48  0.460 0.045 5.73 no
HD145666  5958  12 4.53 0.01 1.04 0.01 -0.04 0.01 251 35 1.085 4.50  1.060 0.035 4.71 no
HD145809  5778  15 4.15 0.02 1.14 0.02 -0.25 0.01 255 34 0.950 3.98  2.717 0.029 3.72 no
HD146233  5818  13 4.45 0.02 1.00 0.01  0.04 0.01 252 35 1.013 4.44  1.040 0.011 4.76 no
HD147512  5530  15 4.40 0.02 0.81 0.02 -0.08 0.01 252 35 0.844 4.40  0.774 0.025 5.13 no
HD147513  5858  18 4.50 0.03 1.03 0.02  0.03 0.01 252 34 1.064 4.50  0.972 0.010 4.82 yes
HD148303  4958  91 4.55 0.17 0.84 0.25 -0.03 0.06 256 33 0.713 4.56  0.293 0.031 6.37 no
HD150433  5665  12 4.43 0.02 0.88 0.02 -0.36 0.01 255 33 0.803 4.32  0.972 0.025 4.86 no
HD151504  5457  31 4.36 0.04 0.87 0.05  0.06 0.02 258 34 0.854 4.37  0.805 0.038 5.11 no
HD153851  5052  39 4.50 0.06 0.91 0.09 -0.25 0.03 250 33 0.697 4.54  0.323 0.049 6.23 no
HD154088  5374  43 4.37 0.07 0.85 0.07  0.28 0.03 253 34 0.883 4.41  0.687 0.014 5.30 no
HD154363  4723  89 4.41 0.24 0.52 0.31 -0.62 0.04 254 28 0.676 4.87  0.113 0.010 7.54 no
HD154577  4900  37 4.52 0.08 0.42 0.19 -0.70 0.02 256 31 0.664 4.63  0.223 0.011 6.70 no
HD154962  5827  27 4.17 0.03 1.22 0.02  0.32 0.02 257 35 1.275 4.07  2.994 0.027 3.61 no
HD157172  5451  27 4.39 0.05 0.77 0.04  0.11 0.02 252 35 0.870 4.41  0.731 0.035 5.22 no
HD157338  6027  13 4.44 0.02 1.17 0.01 -0.08 0.01 249 33 1.047 4.36  1.483 0.026 4.34 no
HD157347  5676  16 4.38 0.03 0.91 0.02  0.02 0.01 255 35 0.933 4.38  0.991 0.014 4.83 no
HD157830  5540  16 4.49 0.02 0.76 0.03 -0.25 0.01 255 32 0.844 4.52  0.600 0.034 5.41 no
HD159868  5558  15 3.96 0.02 1.02 0.01 -0.08 0.01 255 36 0.919 3.85  3.074 0.049 3.63 yes
HD160691  5780  25 4.27 0.04 1.09 0.02  0.30 0.02 256 35 1.075 4.22  1.745 0.011 4.20 yes
HD161098  5560  15 4.46 0.02 0.79 0.02 -0.27 0.01 255 33 0.820 4.46  0.669 0.028 5.29 no
HD161612  5616  22 4.45 0.04 0.88 0.03  0.16 0.02 257 36 0.966 4.46  0.820 0.027 5.05 no
HD162020  4861  77 4.48 0.16 0.79 0.20 -0.10 0.05 257 34 0.694 4.59  0.244 0.040 6.63 yes
HD162236  5343  25 4.43 0.04 0.82 0.04 -0.12 0.02 254 34 0.828 4.55  0.473 0.049 5.72 no
HD162396  6090  19 4.27 0.02 1.43 0.03 -0.35 0.01 244 32 1.029 4.09  2.866 0.026 3.62 no
HD165920  5339  55 4.39 0.08 0.79 0.10  0.29 0.04 257 35 0.875 4.42  0.644 0.031 5.39 no
HD166724  5127  52 4.43 0.08 0.79 0.11 -0.09 0.03 257 34 0.826 4.62  0.336 0.055 6.16 no
HD167359  5348  30 4.46 0.05 0.67 0.06 -0.19 0.02 258 33 0.800 4.53  0.478 0.038 5.71 no
HD168159  4783  54 4.42 0.14 0.99 0.18 -0.15 0.04 256 33 0.749 4.69  0.196 0.036 6.91 no
HD168746  5568  17 4.33 0.03 0.81 0.02 -0.10 0.01 254 35 0.852 4.28  1.067 0.036 4.78 yes
HD168871  5983  13 4.42 0.02 1.17 0.02 -0.09 0.01 252 34 1.033 4.29  1.696 0.020 4.20 no
HD169830  6361  25 4.21 0.03 1.56 0.02  0.18 0.02 257 35 1.420 4.11  4.490 0.029 3.10 yes
HD170493  4751 108 4.24 0.25 0.59 0.54  0.14 0.11 219 28 0.645 4.51  0.248 0.017 6.67 no
HD171665  5655  12 4.41 0.01 0.89 0.01 -0.05 0.01 254 34 0.912 4.44  0.828 0.026 5.03 no
HD171990  6045  15 4.14 0.02 1.40 0.01  0.06 0.01 252 35 1.347 4.03  4.158 0.021 3.22 no
HD172513  5500  18 4.41 0.03 0.79 0.02 -0.05 0.01 251 35 0.870 4.49  0.644 0.037 5.34 no
HD174545  5216  57 4.40 0.11 0.88 0.13  0.22 0.04 254 35 0.798 4.37  0.621 0.036 5.46 no
HD176157  5181  42 4.41 0.07 0.92 0.08 -0.16 0.03 255 34 0.750 4.53  0.392 0.029 5.98 no
HD176986  5018  59 4.45 0.11 0.82 0.14  0.00 0.03 255 35 0.733 4.54  0.331 0.027 6.22 no
HD177409  5898  10 4.49 0.02 0.99 0.01 -0.04 0.01 254 35 1.057 4.51  0.986 0.027 4.80 no
HD177565  5627  19 4.39 0.03 0.91 0.02  0.08 0.01 255 35 0.936 4.42  0.878 0.014 4.98 no
HD177758  5862  23 4.41 0.02 1.11 0.04 -0.58 0.02 241 33 0.830 4.19  1.562 0.028 4.31 no
HD179949  6287  28 4.54 0.04 1.36 0.03  0.21 0.02 248 34 1.285 4.43  1.815 0.019 4.09 yes
HD180409  6013  18 4.52 0.02 1.16 0.02 -0.17 0.01 255 35 1.032 4.47  1.132 0.021 4.63 no
HD181433  4962 134 4.37 0.26 0.65 0.60  0.33 0.13 239 34 0.781 4.56  0.308 0.026 6.31 no
HD183658  5803  17 4.40 0.02 1.00 0.02  0.03 0.01 257 35 0.990 4.36  1.208 0.030 4.60 no
HD183783  4595  73 4.29 0.20 0.05 1.38 -0.20 0.07 209 15 0.000     i 0.207 0.027 6.97 no
HD183870  5029  47 4.49 0.09 0.78 0.12 -0.07 0.03 254 34 0.731 4.56  0.321 0.014 6.25 no
HD185615  5570  20 4.34 0.03 0.84 0.03  0.08 0.02 255 35 0.907 4.40  0.853 0.041 5.02 no
HD186061  5016  68 4.51 0.13 0.62 0.21 -0.02 0.04 252 34 0.818 4.64  0.293 0.031 6.36 no
HD187456  4832  42 4.33 0.10 0.56 0.17  0.02 0.02 217 30 0.642 4.51  0.264 0.020 6.56 no
HD188559  4786 100 4.33 0.20 0.65 0.31 -0.11 0.04 257 34 0.372 4.33  0.226 0.023 6.75 no
HD188748  5623  17 4.43 0.03 0.83 0.02 -0.12 0.01 258 35 0.908 4.52  0.685 0.034 5.25 no
HD189242  4913  46 4.46 0.08 0.56 0.14 -0.38 0.02 254 33 0.551 4.44  0.287 0.046 6.42 no
HD189567  5726  15 4.41 0.01 0.95 0.02 -0.24 0.01 259 33 0.872 4.37  0.987 0.011 4.83 no
HD189625  5846  22 4.43 0.03 1.03 0.02  0.18 0.02 257 35 1.065 4.44  1.123 0.028 4.67 no
HD190248  5604  38 4.26 0.06 0.99 0.05  0.33 0.03 259 35 0.993 4.28  1.223 0.003 4.62 no
HD190647  5639  24 4.18 0.04 0.99 0.02  0.23 0.02 252 35 1.009 4.11  1.946 0.052 4.11 yes
HD190954  5430  24 4.46 0.03 0.63 0.05 -0.41 0.02 254 32 0.716 4.42  0.592 0.040 5.45 no
HD191847  5066  42 4.45 0.08 0.48 0.16 -0.12 0.03 254 32 0.816 4.65  0.298 0.061 6.32 no
HD192031  5215  16 4.39 0.05 0.04 0.49 -0.84 0.01 232 32 0.441 4.31  0.434 0.038 5.85 no
HD192117  5479  35 4.48 0.06 0.75 0.06 -0.04 0.03 254 35 0.894 4.54  0.577 0.032 5.47 no
HD192310  5166  49 4.51 0.09 0.97 0.11 -0.04 0.03 256 33 0.799 4.56  0.385 0.007 6.00 no
HD192961  4624  73 4.31 0.19 0.58 0.34 -0.35 0.04 253 31 0.683 4.78  0.130 0.020 7.46 no
HD193193  5979  13 4.40 0.02 1.15 0.01 -0.05 0.01 253 35 1.062 4.22  2.009 0.036 4.02 no
HD193844  5007  40 4.44 0.08 0.48 0.14 -0.30 0.02 253 32 0.707 4.61  0.268 0.049 6.44 no
HD195302  5063  50 4.44 0.11 0.64 0.15  0.02 0.03 256 35 0.797 4.59  0.334 0.055 6.19 no
HD195564  5676  16 4.03 0.02 1.11 0.01  0.06 0.01 253 34 0.999 3.97  2.720 0.018 3.74 no
HD196050  5917  23 4.32 0.02 1.21 0.02  0.23 0.02 255 35 1.150 4.28  1.801 0.037 4.14 yes
HD196761  5415  16 4.43 0.03 0.76 0.03 -0.31 0.01 247 33 0.759 4.47  0.552 0.010 5.53 no
HD196800  6010  19 4.37 0.03 1.17 0.02  0.19 0.01 257 35 1.166 4.29  1.924 0.033 4.06 no
HD197210  5577  20 4.42 0.04 0.86 0.02 -0.03 0.01 251 35 0.901 4.48  0.713 0.031 5.21 no
HD197823  5396  32 4.41 0.06 0.82 0.05  0.12 0.02 256 35 0.850 4.41  0.700 0.038 5.28 no
HD198075  5846  18 4.56 0.02 0.95 0.03 -0.24 0.01 258 34 1.036 4.61  0.734 0.042 5.13 no
HD199190  5926  17 4.26 0.02 1.14 0.02  0.15 0.01 255 35 1.160 4.24  2.039 0.022 4.01 no
HD199288  5765  19 4.50 0.02 1.00 0.03 -0.63 0.01 252 34 0.761 4.33  0.965 0.015 4.85 no
HD199933  4730  69 4.32 0.16 0.64 0.26 -0.15 0.03 249 32 0.684 4.63  0.197 0.042 6.94 no
HD199960  5973  26 4.39 0.05 1.13 0.03  0.28 0.02 252 35 1.178 4.29  1.864 0.023 4.10 no
HD200505  5052  45 4.47 0.07 0.73 0.11 -0.45 0.03 255 32 0.677 4.60  0.275 0.026 6.41 no
HD202206  5757  25 4.47 0.03 1.01 0.03  0.29 0.02 249 35 1.044 4.42  1.055 0.046 4.75 yes
HD202605  5658  25 4.49 0.03 1.02 0.03  0.18 0.02 254 35 0.976 4.43  0.919 0.049 4.92 no
HD203384  5586  35 4.40 0.05 0.90 0.05  0.26 0.02 257 35 0.970 4.44  0.835 0.036 5.04 no
HD203413  4812  80 4.39 0.18 0.74 0.29  0.01 0.06 253 34 0.470 4.41  0.244 0.028 6.66 no
HD203432  5645  25 4.39 0.04 0.98 0.03  0.29 0.02 253 35 0.994 4.34  1.098 0.034 4.73 no
HD203850  4879  41 4.51 0.10 0.36 0.23 -0.68 0.03 251 31 0.605 4.62  0.201 0.024 6.82 no
HD204313  5776  22 4.38 0.02 1.00 0.02  0.18 0.02 255 35 1.021 4.37  1.191 0.044 4.62 yes
HD204385  6033  16 4.44 0.02 1.15 0.02  0.07 0.01 253 34 1.125 4.33  1.719 0.026 4.18 no
HD204941  5056  52 4.48 0.09 0.71 0.12 -0.19 0.03 257 33 0.742 4.59  0.305 0.029 6.30 no
HD205536  5442  23 4.38 0.04 0.77 0.04 -0.05 0.02 254 34 0.832 4.44  0.651 0.013 5.34 no
HD206163  5519  22 4.43 0.03 0.94 0.03  0.01 0.02 251 35 1.015 4.62  0.557 0.037 5.49 no
HD206172  5608  14 4.49 0.03 0.77 0.02 -0.24 0.01 252 33 0.967 4.64  0.544 0.042 5.50 no
HD207129  5937  13 4.49 0.02 1.06 0.01  0.00 0.01 251 35 1.054 4.44  1.180 0.011 4.60 no
HD207583  5534  27 4.46 0.03 0.99 0.04  0.01 0.02 256 35 0.930 4.53  0.634 0.034 5.35 no
HD207700  5666  18 4.29 0.03 0.98 0.02  0.04 0.01 256 34 0.950 4.22  1.443 0.026 4.43 no
HD207970  5556  25 4.38 0.03 0.80 0.03  0.07 0.02 254 35 0.897 4.39  0.854 0.029 5.02 no
HD208272  5199  40 4.42 0.07 0.99 0.07 -0.08 0.03 256 33 0.760 4.50  0.433 0.030 5.86 no
HD208487  6146  19 4.48 0.03 1.24 0.02  0.08 0.01 252 35 1.181 4.42  1.583 0.039 4.25 yes
HD208573  4910  79 4.41 0.16 0.86 0.23  0.00 0.05 258 34 0.800 4.67  0.247 0.117 6.58 no
HD208704  5826  11 4.38 0.01 1.04 0.01 -0.09 0.01 253 35 0.961 4.31  1.343 0.027 4.48 no
HD209100  4754  89 4.45 0.19 0.68 0.34 -0.20 0.04 256 31 0.614 4.58  0.203 0.002 6.89 no
HD209458  6118  25 4.50 0.04 1.21 0.03  0.03 0.02 256 34 1.147 4.41  1.540 0.041 4.29 yes
HD209742  5137  49 4.49 0.08 0.79 0.10 -0.16 0.03 252 34 0.733 4.53  0.375 0.032 6.04 no
HD210277  5505  27 4.30 0.04 0.86 0.04  0.18 0.02 254 35 0.905 4.33  0.967 0.015 4.90 yes
HD210752  5923  23 4.47 0.03 1.04 0.04 -0.57 0.01 236 34 0.837 4.32  1.224 0.028 4.56 no
HD210918  5755  12 4.35 0.02 0.99 0.01 -0.09 0.01 254 35 0.933 4.28  1.323 0.014 4.51 no
HD210975  4749  41 4.37 0.16 0.05 1.45 -0.43 0.02 252 29 0.693 4.74  0.159 0.038 7.16 no
HD211038  4989  27 3.68 0.05 0.79 0.04 -0.25 0.02 254 33 0.663 3.46  3.554 0.027 3.64 no
HD211369  4984  63 4.44 0.12 0.67 0.19  0.04 0.03 257 35 0.805 4.63  0.287 0.025 6.38 no
HD211415  5850  14 4.39 0.04 0.99 0.02 -0.21 0.01 253 35 0.932 4.39  1.098 0.008 4.69 no
HD212301  6271  26 4.55 0.03 1.29 0.03  0.18 0.02 248 35 1.276 4.45  1.718 0.033 4.15 yes
HD212563  5018  53 4.52 0.10 0.89 0.13 -0.02 0.04 256 34 0.823 4.65  0.287 0.051 6.38 no
HD212580  5155  40 4.44 0.07 0.85 0.09 -0.11 0.02 255 34 0.822 4.61  0.349 0.035 6.11 no
HD212708  5681  27 4.35 0.04 0.99 0.03  0.27 0.02 256 35 1.003 4.36  1.112 0.030 4.71 no
HD213042  4831 129 4.38 0.28 0.82 0.38  0.08 0.09 256 34 0.788 4.66  0.230 0.014 6.71 no
HD213240  5982  17 4.27 0.03 1.25 0.02  0.14 0.01 250 35 1.211 4.18  2.542 0.029 3.76 yes
HD213575  5671  13 4.18 0.02 1.02 0.01 -0.15 0.01 255 35 0.903 4.10  1.829 0.026 4.17 no
HD213628  5555  20 4.44 0.03 0.82 0.03  0.01 0.01 254 35 0.922 4.51  0.677 0.028 5.27 no
HD213941  5532  18 4.41 0.03 0.72 0.03 -0.46 0.01 255 33 0.730 4.30  0.848 0.024 5.04 no
HD214385  5654  15 4.43 0.02 0.81 0.02 -0.34 0.01 254 33 0.806 4.34  0.938 0.036 4.90 no
HD214759  5461  36 4.37 0.08 0.85 0.06  0.18 0.03 251 35 0.905 4.46  0.689 0.021 5.28 no
HD215152  4935  76 4.40 0.14 0.68 0.21 -0.10 0.04 253 33 0.700 4.57  0.277 0.024 6.45 no
HD215456  5789  15 4.10 0.03 1.19 0.02 -0.09 0.01 259 35 1.005 4.00  2.775 0.027 3.69 no
HD216435  6008  36 4.20 0.05 1.34 0.03  0.24 0.03 252 35 1.332 4.09  3.468 0.021 3.42 yes
HD216770  5424  51 4.38 0.07 0.91 0.09  0.24 0.04 260 35 0.891 4.41  0.735 0.035 5.22 yes
HD216777  5623  13 4.51 0.02 0.81 0.02 -0.38 0.01 252 33 0.808 4.49  0.651 0.039 5.30 no
HD218249  5009  53 4.52 0.08 0.46 0.18 -0.40 0.03 251 33 0.731 4.67  0.241 0.043 6.55 no
HD218511  4556  98 4.31 0.28 0.41 1.05 -0.10 0.11 255 29 0.708 4.72  0.143 0.012 7.40 no
HD218572  4785  50 4.54 0.13 0.50 0.26 -0.56 0.03 255 28 0.680 4.73  0.163 0.019 7.11 no
HD219077  5362  18 4.00 0.03 0.92 0.02 -0.13 0.01 258 34 0.812 3.78  2.772 0.015 3.79 no
HD219249  5482  13 4.50 0.03 0.74 0.02 -0.40 0.01 251 33 0.762 4.50  0.539 0.026 5.54 no
HD220256  5144  48 4.41 0.07 0.47 0.13 -0.10 0.03 256 33 0.703 4.38  0.506 0.045 5.71 no
HD220339  5029  52 4.55 0.10 0.76 0.13 -0.35 0.03 256 33 0.666 4.56  0.292 0.021 6.35 no
HD220367  6128  25 4.37 0.04 1.34 0.03 -0.21 0.02 255 34 1.082 4.18  2.478 0.023 3.77 no
HD220507  5698  17 4.29 0.03 1.01 0.02  0.01 0.01 259 35 0.956 4.23  1.473 0.035 4.40 no
HD221146  5876  24 4.27 0.04 1.09 0.03  0.08 0.02 252 34 1.165 4.18  2.270 0.034 3.90 no
HD221287  6374  29 4.62 0.03 1.29 0.03  0.04 0.02 250 35 1.296 4.51  1.622 0.038 4.20 yes
HD221356  6112  37 4.53 0.04 1.12 0.05 -0.20 0.03 248 33 1.052 4.42  1.381 0.020 4.41 no
HD221420  5847  22 4.03 0.03 1.28 0.02  0.33 0.02 257 35 1.393 4.00  3.916 0.014 3.31 no
HD222237  4780  64 4.37 0.14 0.05 0.61 -0.38 0.04 222 25 0.479 4.46  0.216 0.006 6.81 no
HD222335  5271  34 4.49 0.05 0.83 0.06 -0.20 0.02 257 33 0.766 4.52  0.439 0.014 5.82 no
HD222422  5475  18 4.46 0.03 0.73 0.03 -0.12 0.01 253 34 0.866 4.53  0.562 0.023 5.50 no
HD222582  5779  16 4.37 0.03 1.00 0.02 -0.01 0.01 257 35 0.968 4.33  1.245 0.040 4.57 yes
HD222595  5648  16 4.46 0.03 0.88 0.02  0.01 0.01 252 35 1.046 4.61  0.652 0.030 5.29 no
HD222669  5894  17 4.46 0.02 1.01 0.02  0.05 0.01 252 34 1.057 4.46  1.097 0.022 4.69 no
HD223121  5077  81 4.34 0.16 0.74 0.17  0.05 0.04 254 36 0.883 4.68  0.303 0.052 6.29 no
HD223171  5841  18 4.20 0.02 1.12 0.02  0.12 0.01 258 34 1.191 4.14  2.475 0.027 3.81 no
HD223282  5328  19 4.49 0.03 0.60 0.05 -0.41 0.01 253 34 0.698 4.47  0.472 0.049 5.73 no
HD224393  5774  17 4.54 0.04 0.84 0.03 -0.38 0.01 250 33 0.895 4.55  0.686 0.028 5.22 no
HD224619  5436  16 4.39 0.03 0.79 0.03 -0.20 0.01 254 33 0.790 4.44  0.613 0.023 5.41 no
HD224789  5185  38 4.44 0.07 1.05 0.07 -0.03 0.02 253 34 0.783 4.53  0.412 0.020 5.92 no
HD330075  5025  73 4.32 0.15 0.63 0.18  0.03 0.05 253 35 0.685 4.37  0.463 0.065 5.86 yes
HIP21539  4578  83 4.33 0.21 0.25 0.89 -0.33 0.09 235 29 0.672 4.74  0.134 0.040 7.45 no
HIP22059  4741  76 4.40 0.18 0.79 0.23 -0.32 0.03 255 33 0.711 4.73  0.165 0.070 7.12 no
HIP26542  4750  62 4.48 0.15 0.65 0.23 -0.54 0.03 251 29 0.679 4.76  0.148 0.027 7.24 no
HIP98764  4912  66 4.44 0.14 0.38 0.28 -0.28 0.04 255 32 0.762 4.72  0.207 0.042 6.77 no
